Day,DepAirport,ArrAirport,Carrier,DepTime,ArrTime,Price,Duration,DayAfter
2024-10-19,London,Amsterdam,Lufthansa,11:30,8:00,$263,19h 30m,True
2024-10-19,London,Amsterdam,Lufthansa,10:30,10:35,$226,23h 05m,True
2024-10-19,London,Amsterdam,Lufthansa,10:50,16:25,$158,4h 35m,False
2024-10-19,London,Amsterdam,Lufthansa,8:30,13:50,$167,4h 20m,False
2024-10-19,London,Amsterdam,"British Airways, easyJet",16:10,20:25,$172,3h 15m,False
2024-10-19,London,Amsterdam,Lufthansa,13:30,18:30,$221,4h 00m,False
2024-10-19,London,Amsterdam,Aer Lingus,15:10,20:55,$167,4h 45m,False
2024-10-19,London,Amsterdam,"British Airways, Aer Lingus",7:05,12:35,$174,4h 30m,False
2024-10-19,London,Amsterdam,Lufthansa,17:30,22:15,$300,3h 45m,False
2024-10-19,London,Amsterdam,Lufthansa,9:00,15:00,$249,5h 00m,False
2024-10-19,London,Amsterdam,"British Airways, easyJet",8:45,14:40,$205,4h 55m,False
2024-10-19,London,Amsterdam,Brussels Airlines,7:45,14:16,$244,5h 31m,False
2024-10-19,London,Amsterdam,Lufthansa,16:30,22:15,$257,4h 45m,False
2024-10-19,London,Amsterdam,SWISS,17:10,22:15,$463,4h 05m,False
2024-10-19,London,Amsterdam,SWISS,8:40,14:10,$463,4h 30m,False
2024-10-19,London,Amsterdam,Air France,6:15,11:30,$532,4h 15m,False
2024-10-19,London,Amsterdam,SWISS,13:45,19:15,$584,4h 30m,False
2024-11-19,London,Amsterdam,British Airways,19:30,21:55,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,18:35,21:00,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,17:45,20:10,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,16:25,18:50,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,14:10,16:35,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,10:55,13:20,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,8:25,10:50,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,6:55,9:20,$100,1h 25m,False
2024-11-19,London,Amsterdam,British Airways,12:45,15:10,$84,1h 25m,False
2024-11-19,London,Amsterdam,Lufthansa,17:30,22:15,$169,3h 45m,False
2024-11-19,London,Amsterdam,SWISS,17:10,22:25,$158,4h 15m,False
2024-11-19,London,Amsterdam,Lufthansa,7:40,13:00,$161,4h 20m,False
2024-11-19,London,Amsterdam,Lufthansa,13:30,18:50,$169,4h 20m,False
2024-11-19,London,Amsterdam,Lufthansa,8:30,13:55,$169,4h 25m,False
2024-11-19,London,Amsterdam,Scandinavian Airlines,9:55,16:50,$116,5h 55m,False
2024-11-19,London,Amsterdam,KLM,18:50,21:05,$79,1h 15m,False
2024-11-19,London,Amsterdam,British Airways,12:45,15:10,$84,1h 25m,False
2024-11-19,London,Amsterdam,KLM,6:30,9:00,$88,1h 30m,False
2024-11-19,London,Amsterdam,Scandinavian Airlines,13:55,20:40,$107,5h 45m,False
2024-11-19,London,Amsterdam,Scandinavian Airlines,9:55,16:50,$116,5h 55m,False
2024-11-19,London,Amsterdam,SWISS,17:10,22:25,$158,4h 15m,False
2024-11-19,London,Amsterdam,Lufthansa,17:30,22:15,$169,3h 45m,False
2024-11-19,London,Amsterdam,Lufthansa,7:40,13:00,$161,4h 20m,False
2024-11-19,London,Amsterdam,Lufthansa,13:50,19:10,$161,4h 20m,False
2024-11-19,London,Amsterdam,Lufthansa,11:10,16:50,$161,4h 40m,False
2024-11-19,London,Amsterdam,Lufthansa,13:30,18:50,$169,4h 20m,False
2024-11-19,London,Amsterdam,Lufthansa,16:40,22:35,$161,4h 55m,False
2024-11-19,London,Amsterdam,Lufthansa,8:30,13:55,$169,4h 25m,False
2024-11-19,London,Amsterdam,Lufthansa,16:30,22:15,$169,4h 45m,False
2024-11-19,London,Amsterdam,Lufthansa,11:30,17:45,$169,5h 15m,False
2024-12-19,London,Amsterdam,KLM,17:50,20:10,$70,1h 20m,False
2024-12-19,London,Amsterdam,KLM,17:50,20:10,$70,1h 20m,False
2024-12-19,London,Amsterdam,KLM,20:25,22:35,$70,1h 10m,False
2024-12-19,London,Amsterdam,British Airways,12:45,15:10,$84,1h 25m,False
2024-12-19,London,Amsterdam,British Airways,19:40,22:05,$84,1h 25m,False
2024-12-19,London,Amsterdam,British Airways,17:45,20:10,$84,1h 25m,False
2024-12-19,London,Amsterdam,British Airways,16:25,18:50,$84,1h 25m,False
2024-12-19,London,Amsterdam,British Airways,14:10,16:35,$84,1h 25m,False
2024-12-19,London,Amsterdam,British Airways,18:35,21:00,$84,1h 25m,False
2024-12-19,London,Amsterdam,British Airways,10:55,13:20,$84,1h 25m,False
2024-12-19,London,Amsterdam,British Airways,6:55,9:20,$84,1h 25m,False
2024-12-19,London,Amsterdam,KLM,17:05,19:25,$88,1h 20m,False
2024-12-19,London,Amsterdam,British Airways,8:20,10:45,$84,1h 25m,False
2024-12-19,London,Amsterdam,KLM,15:45,18:00,$88,1h 15m,False
2024-12-19,London,Amsterdam,KLM,11:45,14:05,$112,1h 20m,False
2024-12-19,London,Amsterdam,KLM,8:40,11:05,$122,1h 25m,False
2024-12-19,London,Amsterdam,KLM,6:30,9:00,$154,1h 30m,False
2024-12-19,London,Amsterdam,KLM,10:00,12:25,$154,1h 25m,False
2024-12-19,London,Amsterdam,KLM,18:50,21:05,$138,1h 15m,False
2024-12-19,London,Amsterdam,"British Airways, easyJet",15:15,21:00,$109,4h 45m,False
2024-12-19,London,Amsterdam,"British Airways, easyJet",7:35,13:25,$123,4h 50m,False
2024-12-19,London,Amsterdam,Lufthansa,7:40,13:00,$213,4h 20m,False
2024-12-19,London,Amsterdam,Lufthansa,13:30,18:50,$222,4h 20m,False
2024-12-19,London,Amsterdam,Lufthansa,17:30,22:15,$301,3h 45m,False
2024-12-19,London,Amsterdam,Lufthansa,8:30,13:55,$258,4h 25m,False
2024-12-19,London,Amsterdam,SWISS,17:10,22:25,$290,4h 15m,False
2024-12-19,London,Amsterdam,SWISS,8:50,14:05,$314,4h 15m,False
2024-12-19,London,Amsterdam,Lufthansa,16:40,22:35,$249,4h 55m,False
2024-12-19,London,Amsterdam,Lufthansa,11:30,17:45,$222,5h 15m,False
2024-12-19,London,Amsterdam,"SWISS, easyJet",14:25,20:30,$213,5h 05m,False
2024-12-19,London,Amsterdam,Lufthansa,13:50,19:10,$342,4h 20m,False
2025-01-19,London,Amsterdam,British Airways,18:10,20:35,$56,1h 25m,False
2025-01-19,London,Amsterdam,British Airways,18:10,20:35,$52,1h 25m,False
2025-01-19,London,Amsterdam,British Airways,16:20,18:45,$52,1h 25m,False
2025-01-19,London,Amsterdam,British Airways,15:10,17:35,$54,1h 25m,False
2025-01-19,London,Amsterdam,British Airways,12:50,15:15,$54,1h 25m,False
2025-01-19,London,Amsterdam,British Airways,6:55,9:15,$54,1h 20m,False
2025-01-19,London,Amsterdam,British Airways,8:15,10:45,$58,1h 30m,False
2025-01-19,London,Amsterdam,British Airways,10:55,13:20,$58,1h 25m,False
2025-01-19,London,Amsterdam,British Airways,14:15,16:40,$58,1h 25m,False
2025-01-19,London,Amsterdam,KLM,6:30,9:00,$79,1h 30m,False
2025-01-19,London,Amsterdam,British Airways,19:45,22:05,$58,1h 20m,False
2025-01-19,London,Amsterdam,British Airways,18:40,21:00,$63,1h 20m,False
2025-01-19,London,Amsterdam,KLM,17:50,20:10,$70,1h 20m,False
2025-01-19,London,Amsterdam,KLM,11:45,14:05,$70,1h 20m,False
2025-01-19,London,Amsterdam,KLM,17:05,19:25,$88,1h 20m,False
2025-01-19,London,Amsterdam,KLM,14:05,16:20,$88,1h 15m,False
2025-01-19,London,Amsterdam,KLM,20:25,22:35,$88,1h 10m,False
2025-01-19,London,Amsterdam,KLM,8:40,11:05,$112,1h 25m,False
2025-01-19,London,Amsterdam,"British Airways, easyJet",8:40,14:25,$117,4h 45m,False
2025-01-19,London,Amsterdam,Lufthansa,11:30,16:50,$163,4h 20m,False
2025-01-19,London,Amsterdam,Lufthansa,7:40,13:00,$163,4h 20m,False
2025-01-19,London,Amsterdam,"British Airways, easyJet",10:40,16:30,$131,4h 50m,False
2025-01-19,London,Amsterdam,Lufthansa,13:30,18:50,$171,4h 20m,False
2025-01-19,London,Amsterdam,Lufthansa,8:30,13:55,$171,4h 25m,False
2025-01-19,London,Amsterdam,Lufthansa,13:50,19:10,$190,4h 20m,False
2025-01-19,London,Amsterdam,Lufthansa,16:40,22:35,$190,4h 55m,False
2025-01-19,London,Amsterdam,Lufthansa,11:30,17:45,$171,5h 15m,False
2025-01-19,London,Amsterdam,SWISS,17:10,22:25,$252,4h 15m,False
2025-01-19,London,Amsterdam,"British Airways, Aer Lingus",13:35,19:40,$199,5h 05m,False
2025-01-19,London,Amsterdam,Lufthansa,16:30,22:15,$198,4h 45m,False
2025-01-19,London,Amsterdam,Aer Lingus,9:50,16:00,$192,5h 10m,False
2025-02-19,London,Amsterdam,KLM,6:30,9:00,$70,1h 30m,False
2025-02-19,London,Amsterdam,KLM,6:30,9:00,$70,1h 30m,False
2025-02-19,London,Amsterdam,KLM,20:25,22:35,$70,1h 10m,False
2025-02-19,London,Amsterdam,KLM,8:40,11:05,$70,1h 25m,False
2025-02-19,London,Amsterdam,KLM,10:00,12:25,$70,1h 25m,False
2025-02-19,London,Amsterdam,KLM,17:05,19:25,$70,1h 20m,False
2025-02-19,London,Amsterdam,KLM,11:45,14:05,$70,1h 20m,False
2025-02-19,London,Amsterdam,KLM,17:50,20:10,$70,1h 20m,False
2025-02-19,London,Amsterdam,KLM,15:45,18:00,$70,1h 15m,False
2025-02-19,London,Amsterdam,KLM,18:50,21:05,$70,1h 15m,False
2025-02-19,London,Amsterdam,British Airways,19:40,22:05,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,17:45,20:10,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,16:30,18:55,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,14:10,16:35,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,12:45,15:10,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,10:55,13:20,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,8:25,10:50,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,6:45,9:10,$153,1h 25m,False
2025-02-19,London,Amsterdam,British Airways,18:35,21:00,$153,1h 25m,False
2025-02-19,London,Amsterdam,SWISS,17:10,22:25,$156,4h 15m,False
2025-02-19,London,Amsterdam,Lufthansa,13:50,19:10,$158,4h 20m,False
2025-02-19,London,Amsterdam,Lufthansa,7:40,13:00,$158,4h 20m,False
2025-02-19,London,Amsterdam,Lufthansa,17:30,22:15,$167,3h 45m,False
2025-02-19,London,Amsterdam,Lufthansa,16:40,22:35,$158,4h 55m,False
2025-02-19,London,Amsterdam,Lufthansa,13:30,18:50,$167,4h 20m,False
2025-02-19,London,Amsterdam,Lufthansa,8:30,13:55,$167,4h 25m,False
2025-02-19,London,Amsterdam,Lufthansa,16:30,22:15,$167,4h 45m,False
2025-02-19,London,Amsterdam,Lufthansa,11:10,16:50,$185,4h 40m,False
2025-02-19,London,Amsterdam,Lufthansa,11:30,17:45,$167,5h 15m,False
2025-02-19,London,Amsterdam,SWISS,13:45,19:10,$247,4h 25m,False
2025-02-19,London,Amsterdam,SWISS,8:50,14:05,$271,4h 15m,False
2025-03-19,London,Amsterdam,KLM,18:50,21:05,$70,1h 15m,False
2025-03-19,London,Amsterdam,KLM,18:50,21:05,$70,1h 15m,False
2025-03-19,London,Amsterdam,KLM,20:25,22:35,$70,1h 10m,False
2025-03-19,London,Amsterdam,KLM,6:30,9:00,$70,1h 30m,False
2025-03-19,London,Amsterdam,KLM,10:00,12:25,$70,1h 25m,False
2025-03-19,London,Amsterdam,KLM,17:05,19:25,$70,1h 20m,False
2025-03-19,London,Amsterdam,KLM,8:40,11:05,$70,1h 25m,False
2025-03-19,London,Amsterdam,KLM,17:50,20:10,$70,1h 20m,False
2025-03-19,London,Amsterdam,KLM,11:45,14:05,$70,1h 20m,False
2025-03-19,London,Amsterdam,KLM,15:45,18:00,$70,1h 15m,False
2025-03-19,London,Amsterdam,Scandinavian Airlines,13:55,20:40,$114,5h 45m,False
2025-03-19,London,Amsterdam,Lufthansa,17:30,22:15,$165,3h 45m,False
2025-03-19,London,Amsterdam,SWISS,17:10,22:25,$154,4h 15m,False
2025-03-19,London,Amsterdam,Lufthansa,7:40,13:00,$157,4h 20m,False
2025-03-19,London,Amsterdam,Lufthansa,13:50,19:10,$157,4h 20m,False
2025-03-19,London,Amsterdam,Lufthansa,13:30,18:50,$165,4h 20m,False
2025-03-19,London,Amsterdam,Lufthansa,8:30,13:55,$165,4h 25m,False
2025-03-19,London,Amsterdam,Lufthansa,16:40,22:35,$157,4h 55m,False
2025-03-19,London,Amsterdam,Lufthansa,16:30,22:15,$165,4h 45m,False
2025-03-19,London,Amsterdam,Lufthansa,6:35,13:00,$157,5h 25m,False
2025-03-19,London,Amsterdam,Lufthansa,11:30,17:45,$165,5h 15m,False
2025-03-19,London,Amsterdam,SWISS,13:45,19:10,$245,4h 25m,False
2025-03-19,London,Amsterdam,Lufthansa,7:30,13:55,$165,5h 25m,False
2025-03-19,London,Amsterdam,Lufthansa,11:10,16:50,$212,4h 40m,False
2025-03-19,London,Amsterdam,SWISS,8:50,14:05,$288,4h 15m,False
2025-03-19,London,Amsterdam,Lufthansa,15:30,22:15,$213,5h 45m,False
2024-07-19,London,Frankfurt,Lufthansa,17:30,20:05,$258,1h 35m,False
2024-07-19,London,Frankfurt,KLM,6:30,11:00,$203,3h 30m,False
2024-07-19,London,Frankfurt,KLM,17:10,21:45,$203,3h 35m,False
2024-07-19,London,Frankfurt,KLM,8:40,13:35,$203,3h 55m,False
2024-07-19,London,Frankfurt,Brussels Airlines,7:45,12:20,$222,3h 35m,False
2024-07-19,London,Frankfurt,Lufthansa,6:55,12:00,$210,4h 05m,False
2024-07-19,London,Frankfurt,"British Airways, Lufthansa",11:10,15:55,$238,3h 45m,False
2024-07-19,London,Frankfurt,KLM,6:30,13:35,$203,6h 05m,False
2024-07-19,London,Frankfurt,Lufthansa,7:25,13:00,$239,4h 35m,False
2024-07-19,London,Frankfurt,KLM,14:45,21:45,$210,6h 00m,False
2024-07-19,London,Frankfurt,Brussels Airlines,6:50,12:20,$252,4h 30m,False
2024-07-19,London,Frankfurt,Lufthansa,6:55,13:00,$236,5h 05m,False
2024-07-19,London,Frankfurt,SWISS,14:25,20:00,$253,4h 35m,False
2024-07-19,London,Frankfurt,KLM,11:45,17:45,$240,5h 00m,False
2024-07-19,London,Frankfurt,Air France,15:20,22:05,$240,5h 45m,False
2024-07-19,London,Frankfurt,Lufthansa,10:50,16:00,$333,4h 10m,False
2024-07-19,London,Frankfurt,SWISS,14:25,20:45,$252,5h 20m,False
2024-07-19,London,Frankfurt,Lufthansa,16:25,22:00,$312,4h 35m,False
2024-07-19,London,Frankfurt,SWISS,7:00,12:05,$314,4h 05m,False
2024-07-19,London,Frankfurt,Lufthansa,13:45,19:00,$336,4h 15m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",9:10,15:40,$228,5h 30m,False
2024-07-19,London,Frankfurt,Austrian Airlines,9:05,14:50,$338,4h 45m,False
2024-07-19,London,Frankfurt,"Aer Lingus, Lufthansa",14:20,20:35,$269,5h 15m,False
2024-07-19,London,Frankfurt,Austrian Airlines,10:00,16:30,$330,5h 30m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",14:50,21:10,$274,5h 20m,False
2024-07-19,London,Frankfurt,Austrian Airlines,6:00,12:00,$337,5h 00m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",12:10,19:30,$223,6h 20m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",8:45,15:10,$298,5h 25m,False
2024-07-19,London,Frankfurt,Lufthansa,13:45,20:00,$361,5h 15m,False
2024-07-19,London,Frankfurt,SWISS,8:40,13:55,$426,4h 15m,False
2024-07-19,London,Frankfurt,Brussels Airlines,7:45,14:15,$339,5h 30m,False
2024-07-19,London,Frankfurt,Austrian Airlines,15:05,21:00,$398,4h 55m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",14:50,20:10,$402,4h 20m,False
2024-07-19,London,Frankfurt,Austrian Airlines,6:00,12:50,$338,5h 50m,False
2024-07-19,London,Frankfurt,SWISS,13:45,20:10,$391,5h 25m,False
2024-07-19,London,Frankfurt,Lufthansa,9:00,16:00,$361,6h 00m,False
2024-07-19,London,Frankfurt,Austrian Airlines,9:05,16:30,$339,6h 25m,False
2024-07-19,London,Frankfurt,LOT,10:15,16:20,$455,5h 05m,False
2024-07-19,London,Frankfurt,Lufthansa,13:45,21:00,$361,6h 15m,False
2024-07-19,London,Frankfurt,Austrian Airlines,15:05,21:50,$398,5h 45m,False
2024-07-19,London,Frankfurt,SWISS,13:45,19:05,$496,4h 20m,False
2024-07-19,London,Frankfurt,Lufthansa,10:50,18:00,$369,6h 10m,False
2024-07-19,London,Frankfurt,Brussels Airlines,6:50,14:15,$380,6h 25m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",12:10,19:10,$356,6h 00m,False
2024-07-19,London,Frankfurt,SWISS,12:05,19:05,$428,6h 00m,False
2024-07-19,London,Frankfurt,SWISS,8:40,15:40,$428,6h 00m,False
2024-07-19,London,Frankfurt,"Eurowings, Deutsche Bahn",8:05,15:03,$300,5h 58m,False
2024-07-19,London,Frankfurt,SWISS,13:45,21:00,$459,6h 15m,False
2024-07-19,London,Frankfurt,Scandinavian Airlines,6:40,13:35,$534,5h 55m,False
2024-07-19,London,Frankfurt,Scandinavian Airlines,13:55,21:10,$536,6h 15m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",8:45,16:10,$448,6h 25m,False
2024-07-19,London,Frankfurt,"SWISS, Lufthansa",14:25,20:00,$626,4h 35m,False
2024-07-19,London,Frankfurt,"Austrian Airlines, Lufthansa",9:05,14:50,$619,4h 45m,False
2024-07-19,London,Frankfurt,"Eurowings, Lufthansa",14:35,19:25,$645,3h 50m,False
2024-07-19,London,Frankfurt,"Austrian Airlines, Lufthansa",6:00,12:00,$628,5h 00m,False
2024-07-19,London,Frankfurt,"Austrian Airlines, Lufthansa",15:05,21:00,$656,4h 55m,False
2024-07-19,London,Frankfurt,"SWISS, Lufthansa",7:00,12:05,$708,4h 05m,False
2024-07-19,London,Frankfurt,"Austrian Airlines, Lufthansa",10:00,16:30,$619,5h 30m,False
2024-07-19,London,Frankfurt,Scandinavian Airlines,9:55,16:20,$670,5h 25m,False
2024-07-19,London,Frankfurt,"Austrian Airlines, Lufthansa",6:00,12:50,$628,5h 50m,False
2024-08-19,London,Frankfurt,British Airways,6:35,9:20,$85,1h 45m,False
2024-08-19,London,Frankfurt,British Airways,11:25,14:00,$97,1h 35m,False
2024-08-19,London,Frankfurt,British Airways,19:45,22:25,$104,1h 40m,False
2024-08-19,London,Frankfurt,Lufthansa,19:30,22:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,18:30,21:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,17:30,20:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,16:30,19:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,15:30,18:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,13:30,16:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,11:30,14:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,10:30,13:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,9:30,12:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,8:30,11:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,7:30,10:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,Lufthansa,6:30,9:05,$112,1h 35m,False
2024-08-19,London,Frankfurt,British Airways,14:30,17:10,$114,1h 40m,False
2024-08-19,London,Frankfurt,Brussels Airlines,11:05,15:40,$147,3h 35m,False
2024-08-19,London,Frankfurt,Brussels Airlines,7:45,12:20,$151,3h 35m,False
2024-08-19,London,Frankfurt,Brussels Airlines,6:50,12:20,$151,4h 30m,False
2024-08-19,London,Frankfurt,KLM,17:10,21:45,$176,3h 35m,False
2024-08-19,London,Frankfurt,Brussels Airlines,7:45,14:15,$147,5h 30m,False
2024-08-19,London,Frankfurt,SWISS,7:00,12:05,$173,4h 05m,False
2024-08-19,London,Frankfurt,Lufthansa,6:55,12:00,$179,4h 05m,False
2024-08-19,London,Frankfurt,Brussels Airlines,6:50,14:15,$147,6h 25m,False
2024-08-19,London,Frankfurt,KLM,6:30,11:00,$203,3h 30m,False
2024-08-19,London,Frankfurt,Austrian Airlines,6:00,12:00,$181,5h 00m,False
2024-08-19,London,Frankfurt,SWISS,6:00,10:30,$209,3h 30m,False
2024-08-19,London,Frankfurt,Lufthansa,7:25,13:00,$192,4h 35m,False
2024-08-19,London,Frankfurt,Austrian Airlines,6:00,12:50,$181,5h 50m,False
2024-08-19,London,Frankfurt,SWISS,8:40,13:55,$209,4h 15m,False
2024-08-19,London,Frankfurt,"British Airways, Wizz Air Malta",14:05,21:55,$432,6h 50m,False
2024-08-19,London,Frankfurt,Brussels Airlines,6:50,15:15,$442,7h 25m,False
2024-08-19,London,Frankfurt,Scandinavian Airlines,6:40,19:45,$208,12h 05m,False
2024-08-19,London,Frankfurt,Iberia,13:05,22:35,$450,8h 30m,False
2024-08-19,London,Frankfurt,Aegean Airlines,22:15,9:10,$373,9h 55m,True
2024-08-19,London,Frankfurt,Croatia Airlines,20:00,9:15,$317,12h 15m,True
2024-08-19,London,Frankfurt,Brussels Airlines,17:50,7:50,$274,13h 00m,True
2024-08-19,London,Frankfurt,Scandinavian Airlines,20:30,14:45,$127,17h 15m,True
2024-08-19,London,Frankfurt,Turkish Airlines,22:15,10:15,$467,11h 00m,True
2024-08-19,London,Frankfurt,Iberia,7:55,22:35,$339,13h 40m,False
2024-08-19,London,Frankfurt,"LOT, Wizz Air Malta",10:15,21:55,$525,10h 40m,False
2024-08-19,London,Frankfurt,Brussels Airlines,11:05,8:10,$125,20h 05m,True
2024-08-19,London,Frankfurt,Air Serbia,13:30,9:25,$217,18h 55m,True
2024-08-19,London,Frankfurt,Iberia,20:10,11:25,$644,14h 15m,True
2024-08-19,London,Frankfurt,SWISS,20:05,21:00,$140,23h 55m,True
2024-08-19,London,Frankfurt,"Brussels Airlines, Lufthansa",11:05,15:40,$350,3h 35m,False
2024-08-19,London,Frankfurt,Aer Lingus,13:25,19:55,$206,5h 30m,False
2024-08-19,London,Frankfurt,Air France,15:20,22:05,$221,5h 45m,False
2024-08-19,London,Frankfurt,Austrian Airlines,9:05,16:30,$181,6h 25m,False
2024-08-19,London,Frankfurt,SWISS,8:40,15:40,$209,6h 00m,False
2024-08-19,London,Frankfurt,"Eurowings, Lufthansa",14:50,20:10,$269,4h 20m,False
2024-08-19,London,Frankfurt,Austrian Airlines,10:00,16:30,$240,5h 30m,False
2024-08-19,London,Frankfurt,SWISS,13:45,20:10,$249,5h 25m,False
2024-08-19,London,Frankfurt,SWISS,7:00,13:55,$216,5h 55m,False
2024-08-19,London,Frankfurt,"British Airways, Lufthansa",7:10,14:00,$217,5h 50m,False
2024-08-19,London,Frankfurt,KLM,6:30,13:35,$235,6h 05m,False
2024-08-19,London,Frankfurt,SWISS,12:05,19:05,$249,6h 00m,False
2024-08-19,London,Frankfurt,"Aer Lingus, Lufthansa",8:50,15:20,$252,5h 30m,False
2024-08-19,London,Frankfurt,Lufthansa,13:45,21:00,$236,6h 15m,False
2024-08-19,London,Frankfurt,SWISS,7:00,13:55,$256,5h 55m,False
2024-08-19,London,Frankfurt,"Eurowings, Lufthansa",8:45,15:10,$241,5h 25m,False
2024-08-19,London,Frankfurt,"Eurowings, Lufthansa",14:35,19:40,$334,4h 05m,False
2024-08-19,London,Frankfurt,"British Airways, Lufthansa",8:15,15:40,$217,6h 25m,False
2024-08-19,London,Frankfurt,"Eurowings, Lufthansa",14:50,21:10,$270,5h 20m,False
2024-08-19,London,Frankfurt,"Aer Lingus, Lufthansa",14:20,20:35,$331,5h 15m,False
2024-08-19,London,Frankfurt,LOT,10:15,16:15,$429,5h 00m,False
2024-08-19,London,Frankfurt,Scandinavian Airlines,9:55,16:20,$548,5h 25m,False
2024-08-19,London,Frankfurt,"Austrian Airlines, Lufthansa",9:05,14:50,$568,4h 45m,False
